image,palette,size,order,radius,estimator,sample_count,mask,n_pixels,mean_deg,median_deg,p90_deg,p95_deg,p99_deg,max_deg,mean_strength
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_32,32,smooth,25844,1.7942627668380737,1.1200759410858154,2.2549185752868652,2.889953136444092,28.1250057220459,90.0,0.05394899472594261
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_32_vs_steerable,32,smooth,25844,0.9989891052246094,0.8904039859771729,2.3547282218933105,2.4684720039367676,2.693208932876587,2.8112034797668457,0.05394899472594261
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_64,64,all,35023,4.03219747543335,0.5674179792404175,11.249998092651367,27.567415237426758,50.625,90.0,0.05168609693646431
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_64_vs_steerable,64,all,35023,0.5402359962463379,0.5027497410774231,1.186260461807251,1.2913408279418945,1.385331153869629,1.4061105251312256,0.05168609693646431
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_64,64,smooth,25844,1.3544179201126099,0.5575893521308899,1.2129733562469482,1.8319629430770874,28.1250057220459,90.0,0.05394899472594261
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_64_vs_steerable,64,smooth,25844,0.4932694435119629,0.4578036665916443,1.1470463275909424,1.268768072128296,1.3776679039001465,1.4061105251312256,0.05394899472594261
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_180,180,all,35023,3.8876442909240723,0.37992244958877563,10.999999046325684,27.379913330078125,49.999996185302734,90.0,0.05168609693646431
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_180_vs_steerable,180,all,35023,0.23095563054084778,0.24868719279766083,0.45345762372016907,0.47748488187789917,0.49570631980895996,0.49996301531791687,0.05168609693646431
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_180,180,smooth,25844,1.1728498935699463,0.37991562485694885,0.6200855374336243,1.1754626035690308,28.004796981811523,89.00000762939453,0.05394899472594261
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,4,25,brute_180_vs_steerable,180,smooth,25844,0.22385141253471375,0.2476011961698532,0.45302048325538635,0.4776487946510315,0.495540976524353,0.4997785985469818,0.05394899472594261
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,steerable_atan2,0,all,35023,2.8060247898101807,0.220662921667099,5.866366386413574,17.1625919342041,47.50269317626953,89.8572769165039,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,steerable_atan2,0,smooth,25844,0.7089037895202637,0.12671367824077606,0.6274006962776184,1.0236639976501465,15.143209457397461,89.8572769165039,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_16,16,all,35023,4.275904655456543,1.8682684898376465,7.8700785636901855,16.995027542114258,45.0,90.0,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_16_vs_steerable,16,all,35023,2.246708869934082,1.844738483428955,5.1939544677734375,5.510650634765625,5.589191436767578,5.6245927810668945,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_16,16,smooth,25844,2.503695487976074,1.1299182176589966,5.620084762573242,5.62992000579834,15.535050392150879,90.0,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_16_vs_steerable,16,smooth,25844,2.0780978202819824,1.4153586626052856,5.349540710449219,5.553879737854004,5.590721607208252,5.6245927810668945,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_32,32,all,35023,3.417025089263916,1.1299182176589966,5.62992000579834,16.875,47.25491714477539,90.0,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_32_vs_steerable,32,all,35023,1.0864262580871582,1.0367134809494019,2.363586902618408,2.501014471054077,2.7438852787017822,2.8121800422668457,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_32,32,smooth,25844,1.4583755731582642,1.1200759410858154,2.2549185752868652,2.690737724304199,16.45572853088379,90.0,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_32_vs_steerable,32,smooth,25844,0.9846198558807373,0.9131348133087158,2.321239709854126,2.428391695022583,2.695364236831665,2.8113811016082764,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_64,64,all,35023,3.070847988128662,0.5674179792404175,5.62992000579834,16.875,47.812503814697266,90.0,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_64_vs_steerable,64,all,35023,0.5643856525421143,0.5508069396018982,1.250027060508728,1.334022045135498,1.3909270763397217,1.405892014503479,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_64,64,smooth,25844,1.0363303422927856,0.5575824975967407,1.4857983589172363,1.7324870824813843,14.113171577453613,90.0,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_64_vs_steerable,64,smooth,25844,0.5221624970436096,0.47380000352859497,1.2488141059875488,1.3327884674072266,1.3906822204589844,1.4055572748184204,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_180,180,all,35023,2.912447214126587,0.37992244958877563,5.654092311859131,17.379907608032227,47.37990951538086,90.0,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_180_vs_steerable,180,all,35023,0.2134183794260025,0.21542416512966156,0.44844290614128113,0.47575682401657104,0.4951135814189911,0.4999835193157196,0.0732712596654892
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_180,180,smooth,25844,0.840488076210022,0.37991562485694885,0.6579323410987854,1.15329110622406,15.31985855102539,90.0,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,6,25,brute_180_vs_steerable,180,smooth,25844,0.20051737129688263,0.18930552899837494,0.44803309440612793,0.4748941659927368,0.4944861829280853,0.4999835193157196,0.07622989267110825
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,steerable_atan2,0,all,35023,2.3737735748291016,0.3506687581539154,4.801651954650879,10.417143821716309,45.0,89.9197769165039,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,steerable_atan2,0,smooth,25844,0.6575689315795898,0.18501617014408112,0.8907570838928223,1.1628601551055908,9.766960144042969,89.9197769165039,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_16,16,all,35023,3.817164421081543,1.4901628494262695,5.62992000579834,11.250011444091797,45.0,90.0,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_16_vs_steerable,16,all,35023,2.185350179672241,1.8324031829833984,5.08560037612915,5.435471534729004,5.573352336883545,5.624490261077881,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_16,16,smooth,25844,2.3750159740448,1.1299182176589966,5.620084762573242,5.62992000579834,11.249998092651367,90.0,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_16_vs_steerable,16,smooth,25844,2.010995864868164,1.3865693807601929,5.098668098449707,5.445382118225098,5.573352336883545,5.624490261077881,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_32,32,all,35023,2.9377124309539795,1.1299182176589966,5.624995708465576,11.249998092651367,45.0,90.0,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_32_vs_steerable,32,all,35023,1.0827090740203857,0.9866481423377991,2.4463388919830322,2.6198489665985107,2.7748122215270996,2.8121392726898193,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_32,32,smooth,25844,1.35520339012146,1.1200759410858154,2.2549185752868652,3.3700835704803467,10.163896560668945,90.0,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_32_vs_steerable,32,smooth,25844,0.9827479124069214,0.8201247453689575,2.4234466552734375,2.6058695316314697,2.7696268558502197,2.8117566108703613,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_64,64,all,35023,2.5795321464538574,0.5674179792404175,5.067412853240967,10.692415237426758,45.0,90.0,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_64_vs_steerable,64,all,35023,0.5387051701545715,0.49464231729507446,1.203773021697998,1.304552435874939,1.387079119682312,1.4062540531158447,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_64,64,smooth,25844,0.9094846248626709,0.5575824975967407,1.5514883995056152,1.872639775276184,8.948262214660645,90.0,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_64_vs_steerable,64,smooth,25844,0.4895511269569397,0.4007408618927002,1.1799219846725464,1.289677381515503,1.3865936994552612,1.4062403440475464,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_180,180,all,35023,2.445814609527588,0.37992244958877563,4.7236809730529785,10.379920959472656,45.0,90.0,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_180_vs_steerable,180,all,35023,0.20494970679283142,0.19621767103672028,0.44202253222465515,0.4720097780227661,0.4950111210346222,0.4998742341995239,0.09284338355064392
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_180,180,smooth,25844,0.7434537410736084,0.37991562485694885,0.8728141784667969,1.379916787147522,9.633376121520996,90.0,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_dark_light_steps_1024.png,dark_light_steps,1024,8,25,brute_180_vs_steerable,180,smooth,25844,0.1906706988811493,0.17353802919387817,0.43963196873664856,0.47186943888664246,0.4949096441268921,0.4998742341995239,0.09657592326402664
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,steerable_atan2,0,all,35023,5.736697196960449,0.2273496836423874,23.881210327148438,37.8116569519043,55.123687744140625,89.64105224609375,0.005495848599821329
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,steerable_atan2,0,smooth,25844,1.8956611156463623,0.15076276659965515,0.39867132902145386,7.544545650482178,53.868587493896484,89.64105224609375,0.00556990597397089
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_16,16,all,35023,7.167572021484375,3.3700835704803467,22.500001907348633,37.12992477416992,56.250003814697266,90.0,0.005495848599821329
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_16_vs_steerable,16,all,35023,2.252685785293579,1.9038196802139282,5.274713516235352,5.542220592498779,5.614169597625732,5.624995708465576,0.005495848599821329
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_16,16,smooth,25844,3.686997652053833,1.1299182176589966,5.620084762573242,8.561922073364258,55.14916229248047,89.66014862060547,0.00556990597397089
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_16_vs_steerable,16,smooth,25844,2.0683679580688477,0.9919552206993103,5.377572059631348,5.564295768737793,5.614319801330566,5.624995708465576,0.00556990597397089
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_32,32,all,35023,6.349440574645996,1.1299182176589966,23.126338958740234,38.30214309692383,56.201229095458984,90.0,0.005495848599821329
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_32_vs_steerable,32,all,35023,1.031944990158081,0.8828975558280945,2.2197868824005127,2.4794795513153076,2.748173952102661,2.8119888305664062,0.005495848599821329
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_32,32,smooth,25844,2.673966884613037,1.1200827360153198,2.2549185752868652,7.424224376678467,53.513160705566406,89.87996673583984,0.00556990597397089
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_32_vs_steerable,32,smooth,25844,0.9157745242118835,0.8233861327171326,2.1378629207611084,2.2772209644317627,2.7058072090148926,2.810049057006836,0.00556990597397089
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_64,64,all,35023,5.985058784484863,0.6169641613960266,23.629926681518555,37.69243240356445,55.72529602050781,90.0,0.005495848599821329
example_images/synthetic_nested_shapes/clean/1024/nested_star_square_oval_low_contrast_gray_1024.png,low_contrast_gray,1024,2,25,brute_64_vs_steerable,64,all,35023,0.5434331893920898,0.6497217416763306,1.0789841413497925,1.2512080669403076,1.3725926876068115,1.406226634979248,0.005495848599821329
